popularity,budget,revenue,original_title,director,genres,production_companies,release_date,release_year
0.865813,14000000,320145693,Fatal Attraction,Adrian Lyne,Horror|Drama|Romance|Thriller,Paramount Pictures,9/11/87,1987
0.830933,0,28061343,Police Academy 4: Citizens on Patrol,Jim Drake,Action|Comedy|Crime,Warner Bros.,4/2/87,1987
0.82228,0,25893810,Innerspace,Joe Dante,Action|Comedy|Science Fiction,Amblin Entertainment|The Guber-Peters Company|Warner Bros.,6/30/87,1987
0.81981,0,49230280,"Planes, Trains and Automobiles",John Hughes,Comedy|Drama,Paramount Pictures,11/26/87,1987
0.754116,17000000,17185632,Angel Heart,Alan Parker,Horror|Mystery|Thriller,TriStar Pictures|Winkast Film Productions|Carolco Pictures|Union,3/6/87,1987
0.721427,25000000,16057580,Over the Top,Menahem Golan,Action|Drama,Cannon Group|Golan-Globus|Warner Bros.,2/13/87,1987
0.683243,0,65088797,*batteries not included,Matthew Robbins,Comedy|Family|Fantasy|Science Fiction,Universal Pictures|Amblin Entertainment,12/18/87,1987
0.658248,8500000,32222567,The Lost Boys,Joel Schumacher,Comedy|Horror,Warner Bros.,7/31/87,1987
0.624584,0,63766510,The Witches of Eastwick,George Miller,Fantasy|Horror|Comedy,Kennedy Miller Productions|The Guber-Peters Company|Warner Bros.,6/12/87,1987
0.614942,3500000,14000000,Creepshow 2,Michael Gornick,Horror,New World Pictures|Laurel Entertainment Inc.,5/1/87,1987
0.606128,25710,0,Bad Taste,Peter Jackson,Action|Comedy|Horror|Science Fiction,WingNut Films|New Zealand Film Commission,12/1/87,1987
0.601451,1880006,26713187,Overboard,Garry Marshall,Comedy|Romance,Metro-Goldwyn-Mayer (MGM)|Hawn / Sylbert Movie Company|Star Partners,12/16/87,1987
0.598029,3000000,3221568,Barfly,Barbet Schroeder,Comedy|Drama|Romance,Zoetrope Studios|Golan-Globus Productions,9/2/87,1987
0.57606,20000000,51249404,Broadcast News,James L. Brooks,Comedy|Drama|Romance,Gracie Films|Twentieth Century Fox Film Corporation|Amercent Films|American Entertainment Partners L.P.,12/16/87,1987
0.549594,0,18553948,Some Kind of Wonderful,Howard Deutch,Drama|Romance,Paramount Pictures|Hughes Entertainment,2/27/87,1987
0.548575,18000000,39321715,Blind Date,Blake Edwards,Comedy|Romance,TriStar Pictures,3/27/87,1987
0.518412,0,34368475,Adventures in Babysitting,Chris Columbus,Thriller|Comedy|Crime|Adventure,Silver Screen Partners III|Touchstone Pictures,7/1/87,1987
0.5137,20000000,66673516,Dragnet,Tom Mankiewicz,Action|Comedy|Crime,Universal Pictures,6/25/87,1987
0.500666,0,0,A Muppet Family Christmas,Peter Harris|Eric Till,Family|TV Movie,"Jim Henson Company, The",12/16/87,1987
0.495897,0,7800000,House 2: The Second Story,Ethan Wiley,Fantasy|Horror|Comedy,New World Pictures|Sean S. Cunningham Films,5/14/87,1987
0.481348,0,40050884,Roxanne,Fred Schepisi,Comedy|Romance,Columbia Pictures|IndieProd Company Productions|L.A. Films,6/19/87,1987
0.47393,15000000,13290368,The Pick-up Artist,James Toback,Romance|Comedy|Crime|Drama,Twentieth Century Fox Film Corporation|Amercent Films|American Entertainment Partners L.P.,9/18/87,1987
0.471505,0,0,Withnail & I,Bruce Robinson,Drama|Comedy,Handmade Films Ltd.,1/1/87,1987
0.46055,38000000,0,Empire of the Sun,Steven Spielberg,Drama|History|War,Amblin Entertainment|Warner Bros.,12/25/87,1987
0.454894,2500000,0,The Gate,Tibor TakÃ¡cs,Horror|Fantasy,Vista Organization|New Century Entertainment Corporation|Alliance Entertainment,4/21/87,1987
0.447184,10000000,14000,Cherry 2000,Steve De Jarnatt,Science Fiction,ERP Productions,11/12/87,1987
0.436718,17000000,0,Masters of the Universe,Gary Goddard,Action|Fantasy|Science Fiction|Adventure|Thriller,Cannon Group,8/7/87,1987
0.4205,16000000,0,Radio Days,Woody Allen,Comedy|Drama,Orion Pictures,1/30/87,1987
0.406719,15000000,35509515,No Way Out,Roger Donaldson,Crime|Drama|Action|Thriller|Mystery,Orion Pictures,8/14/87,1987
0.405361,0,49998613,Harry and the Hendersons,William Dear,Comedy|Family|Fantasy,Universal Pictures|Amblin Entertainment,6/5/87,1987
0.397728,12000000,110996879,The Secret of My Success,Herbert Ross,Comedy,Universal Pictures,4/10/87,1987
0.389118,0,0,Death Wish 4: The Crackdown,J. Lee Thompson,Action|Adventure|Crime,Cannon Group,6/11/87,1987
0.385445,5000000,0,Near Dark,Kathryn Bigelow,Horror|Drama|Thriller,De Laurentiis Entertainment Group|F/M|Near Dark Joint Venture,10/2/87,1987
0.380326,11000000,168000000,Three Men and a Baby,Leonard Nimoy,Family|Comedy|Drama,Touchstone Pictures|Interscope Communications,11/27/87,1987
0.09996,0,0,The Hidden,Jack Sholder,Action|Horror|Science Fiction|Thriller,New Line Cinema|Heron Communications|Third Elm Street Venture|Mega Entertainment,10/30/87,1987
0.367621,2000000,0,The Brave Little Toaster,Jerry Rees,Fantasy|Adventure|Animation|Comedy|Family,The Kushner-Locke Company|Hyperion Pictures,7/9/87,1987
0.366075,0,0,Street Trash,J. Michael Muro,Comedy|Horror,Street Trash Joint Venture,6/24/87,1987
0.359238,0,0,Surf Nazis Must Die,Peter George,Horror|Science Fiction,,7/3/87,1987
0.356749,3000000,14182492,Prince of Darkness,John Carpenter,Horror,Universal Pictures|Carolco Pictures|Alive Films|Larry Franco Productions,10/23/87,1987
0.251545,0,0,Stakeout,John Badham,Action|Comedy|Romance,Touchstone Pictures|Silver Screen Partners II,8/5/87,1987
0.349927,1000000,14564027,Hellraiser,Clive Barker,Horror,Cinemarque Entertainment BV|Film Futures|Rivdel Films,9/11/87,1987
0.187714,7200000,2300000,Mio min Mio,Vladimir Grammatikov,Adventure|Drama|Fantasy|Family|Mystery,Gorky Film Studio|Nordisk Tonefilm International,7/1/87,1987
0.339933,0,18753438,The Believers,John Schlesinger,Horror|Thriller,Orion Pictures|Orion Pictures Corporation,6/9/87,1987
0.338412,0,0,The Belly of an Architect,Peter Greenaway,Drama,British Screen|Sacis|Film Four International|Hemdale Group|Mondial,9/23/87,1987
0.335219,0,2585639,House of Games,David Mamet,Crime|Drama|Mystery|Thriller,Filmhaus,10/11/87,1987
0.333783,0,0,Ironweed,Hector Babenco,Drama,Keith Barish Productions|TAFT Entertainment Pictures|Home Box Office (HBO),12/18/87,1987
0.322457,6500000,54215416,La Bamba,Luis Valdez,Drama|Music,Columbia Pictures Corporation,7/24/87,1987
0.32054,17000000,10278549,Someone to Watch Over Me,Ridley Scott,Crime|Drama|Romance|Thriller,Columbia Pictures,10/9/87,1987
0.318343,0,0,Renegade,Enzo Barboni,Action|Adventure|Comedy|Western,CinecittÃ |Paloma Films,10/30/87,1987
0.457831,0,0,Suspect,Peter Yates,Crime|Drama|Thriller,TriStar Pictures,10/23/87,1987
0.316643,0,3587303,Out of Rosenheim,Percy Adlon,Comedy|Drama,Pro-ject Filmproduktion,11/12/87,1987
0.315932,0,0,The Dead,John Huston,Drama,Zenith Entertainment|Vestron Pictures|Delta film|Channel 4|Liffey Films,9/3/87,1987
0.313707,18000000,18532286,Project X,Jonathan Kaplan,Action|Comedy|Drama|Science Fiction,20th Century Fox,4/17/87,1987
0.29697,0,0,Anne of Avonlea,Kevin Sullivan,Drama|Romance|Family,,5/19/87,1987
0.288278,0,0,September,Woody Allen,Drama,,1/1/87,1987
0.288138,0,0,Steel Dawn,Lance Hool,Action|Adventure|Science Fiction,Vestron Pictures,11/6/87,1987
0.287829,14000000,57915972,Throw Momma from the Train,Danny DeVito,Crime|Comedy,Orion Pictures,12/11/87,1987
0.421153,0,80640528,Moonstruck,Norman Jewison,Comedy|Drama|Romance,Metro-Goldwyn-Mayer (MGM),12/18/87,1987
0.28269,12000000,3769990,The Monster Squad,Fred Dekker,Horror|Comedy|Action|Fantasy|Science Fiction,TriStar Pictures|Keith Barish Productions|TAFT Entertainment Pictures|Home Box Office (HBO),8/14/87,1987
0.345753,0,0,Ghoulies II,Albert Band,Comedy|Horror,Empire Pictures|Taryn Productions Inc.,9/18/87,1987
0.353822,0,50504655,Eddie Murphy Raw,Robert Townsend,Comedy,Paramount Pictures,11/25/87,1987
0.264653,0,35114428,Summer School,Carl Reiner,Comedy,Paramount Pictures,7/22/87,1987
0.263191,0,0,The Fourth Protocol,John Mackenzie,Action|Drama|Thriller,The Rank Organisation,8/28/87,1987
0.258955,0,0,Maurice,James Ivory,Drama|Romance,Merchant Ivory Productions|Film Four International,9/18/87,1987
0.253376,0,0,Red's Dream,John Lasseter,Animation,Pixar Animation Studios,8/17/87,1987
0.244974,0,0,Khane-ye doust kodjast?,Abbas Kiarostami,Drama,,1/1/87,1987
0.481561,1800000,31623833,Can't Buy Me Love,Steve Rash,Drama|Comedy|Romance|Family,Apollo Pictures|Touchstone Pictures|Silver Screen Partners II,8/14/87,1987
0.240967,1000000,0,Deliria,Michele Soavi,Horror,Filmirage|DMV Distribuzione,2/8/87,1987
0.234183,0,0,Date With an Angel,Tom McLoughlin,Comedy|Fantasy|Romance|Science Fiction,De Laurentiis Entertainment Group (DEG),11/20/87,1987
0.233246,0,22642033,Revenge of the Nerds II: Nerds in Paradise,Joe Roth,Comedy,Twentieth Century Fox Film Corporation|Amercent Films|American Entertainment Partners L.P.|Interscope Communications,7/10/87,1987
0.207159,0,0,Amazon Women on the Moon,Joe Dante|Carl Gottlieb|Peter Horton|John Landis|Robert K. Weiss,Comedy|Science Fiction,Universal Pictures|Westward Productions,9/18/87,1987
0.221631,0,0,The Stepfather,Joseph Ruben,Drama|Horror|Mystery|Thriller,Incorporated Television Company (ITC),1/22/87,1987
0.217263,0,4215859,Hot Pursuit,Steven Lisberger,Comedy,Paramount Pictures|RKO Pictures,5/8/87,1987
0.213026,0,0,Flowers in the Attic,Jeffrey Bloom,Drama|Horror|Mystery|Thriller,Fries Entertainment Films,11/20/87,1987
0.159347,0,0,Benji the Hunted,Joe Camp,Action|Adventure|Family,Embark Production,6/17/87,1987
0.20076,6000000,42721196,Mannequin,Michael Gottlieb,Fantasy|Comedy|Romance,20th Century Fox|Gladden Entertainment,2/13/87,1987
0.193182,0,0,Oci ciornie,Nikita Mikhalkov,Comedy|Romance|Drama,,1/1/87,1987
0.189462,0,25205460,Black Widow,Bob Rafelson,Mystery|Thriller,20th Century Fox|American Entertainment Partners L.P.,2/6/87,1987
0.188258,19000000,0,River's Edge,Tim Hunter,Crime|Drama,Hemdale Film|Island,4/23/87,1987
0.186551,0,0,Gandahar,RenÃ© Laloux,Animation|Science Fiction|Fantasy|Adventure,Films A2,12/11/87,1987
0.184885,0,0,Cry Freedom,Richard Attenborough,Drama,Universal Pictures,11/5/87,1987
0.184469,0,12396383,Less Than Zero,Marek Kanievska,Drama|Crime|Romance,Twentieth Century Fox Film Corporation|Amercent Films|American Entertainment Partners L.P.,11/6/87,1987
0.274181,0,0,Escape from Sobibor,Jack Gold,Drama|War|Thriller,Zenith Productions,4/12/87,1987
0.180267,0,0,Wanted: Dead or Alive,Gary Sherman,Action|Thriller|Crime|Drama,New World Pictures,1/16/87,1987
0.180028,0,0,Dolls,Stuart Gordon,Fantasy|Horror,,3/1/87,1987
0.179562,0,0,Baby Boom,Charles Shyer,Comedy|Romance|Family,United Artists,9/17/87,1987
0.17911,0,4278150,Best Seller,John Flynn,Action|Crime|Drama|Thriller,Orion Pictures|Hemdale Film,9/25/87,1987
0.17844,0,0,Beauty and the Beast,Eugene Marner,Music|Romance|Family,,4/1/87,1987
0.173519,0,0,No Man's Land,Peter Werner,Action|Drama|Thriller,,10/23/87,1987
0.159007,0,0,Prick Up Your Ears,Stephen Frears,Drama,civilhand,4/17/87,1987
0.147904,0,0,Teen Wolf Too,Christopher Leitch,Comedy|Fantasy|Family,Atlantic Entertainment Group,11/20/87,1987
0.146481,3000000,23509382,Ernest Goes to Camp,John R. Cherry III,Comedy|Family,Touchstone Pictures|Silver Screen Partners II,5/22/87,1987
0.287418,0,13839404,Hamburger Hill,John Irvin,War|Action|Drama,Paramount Pictures|RKO Pictures,8/23/87,1987
0.135106,0,7305209,Who's That Girl,James Foley,Comedy|Thriller|Music|Romance,Warner Bros. Pictures|The Guber-Peters Company,8/7/87,1987
0.096617,0,3685862,Three O'Clock High,Phil Joanou,Comedy,Universal Pictures,10/9/87,1987
0.005529,0,0,Miami Connection,Y.K. Kim|Woo-sang Park,Action|Crime,Drafthouse Films,8/18/87,1987
0.111711,0,34377585,Like Father Like Son,Rod Daniel,Comedy|Fantasy,TriStar Pictures|Imagine Films Entertainment,10/2/87,1987
0.159907,250000,154323,"Silent Night, Deadly Night Part 2",Lee Harry,Comedy|Horror,Silent Night Releasing Corporation,4/10/87,1987
0.14124,0,0,The Secret Garden,Alan Grint,TV Movie|Drama|Family,Hallmark Hall of Fame Productions|Rosemont Productions|Viacom Productions,11/30/87,1987
0.077814,0,0,Hope and Glory,John Boorman,Drama|War,Columbia Pictures,9/3/87,1987
0.07532,0,0,The Principal,Christopher Cain,Action|Adventure|Crime|Drama,TriStar Pictures,9/17/87,1987
0.071545,95,0,84 Charing Cross Road,David Hugh Jones,Drama|Romance,Columbia Pictures Corporation|Brooksfilms,2/13/87,1987
0.068199,0,0,My Best Friend's Birthday,Quentin Tarantino,Comedy,,1/1/87,1987
0.064707,0,2683519,Hello Mary Lou: Prom Night II,Bruce Pittman,Horror,Simcom Limited|Allarcom Limited|British Columbia Television|CFCN Communications|TBA Film,11/13/87,1987
0.063503,0,0,Hollywood Shuffle,Robert Townsend,Comedy,,3/20/87,1987
0.245929,0,0,Scooby-Doo Meets the Boo Brothers,Paul Sommers|Carl Urbano,Animation|Adventure|Comedy|Family,,11/1/87,1987
3.309196,12000000,56715371,2001: A Space Odyssey,Stanley Kubrick,Science Fiction|Mystery|Adventure,Stanley Kubrick Productions|Metro-Goldwyn-Mayer (MGM),4/5/68,1968
1.152937,5800000,33395426,Planet of the Apes,Franklin J. Schaffner,Adventure|Science Fiction|Mystery,Twentieth Century Fox Film Corporation|APJAC Productions,2/7/68,1968
1.058272,114000,0,Night of the Living Dead,George A. Romero,Horror,Laurel Group|Off Color Films|Image Ten|Market Square Productions,10/1/68,1968
0.891163,0,0,The Boston Strangler,Richard Fleischer,Crime|Drama|Mystery|Thriller,Twentieth Century Fox Film Corporation,10/8/68,1968
0.867192,0,0,Barbarella,Roger Vadim,Science Fiction,Dino de Laurentiis Cinematografica|Marianne Productions,10/10/68,1968
0.786854,5500000,42300873,Bullitt,Peter Yates,Action|Crime|Drama|Thriller,Solar Productions|Warner Brothers/Seven Arts,10/17/68,1968
0.757746,0,0,The Love Bug,Robert Stevenson,Comedy|Family|Fantasy,Walt Disney Productions,12/22/68,1968
0.747337,0,0,The Lion in Winter,Anthony Harvey,Drama|History,AVCO Embassy Pictures|Haworth Productions,1/1/68,1968
0.724527,3200000,33395426,Rosemary's Baby,Roman Polanski,Horror|Drama|Mystery,Paramount Pictures|William Castle Productions,6/12/68,1968
0.698337,0,0,Yellow Submarine,George Dunning,Animation|Fantasy|Music,Apple Corps|King Features Production,7/17/68,1968
0.633129,10000000,16800000,Oliver!,Carol Reed,Drama|Family|Music,Warwick Film Productions|Romulus Films,9/26/68,1968
0.621202,1800000,6800000,Hang 'em High,Ted Post,Western,Metro-Goldwyn-Mayer (MGM),7/31/68,1968
0.569422,7700000,21000000,Where Eagles Dare,Brian G. Hutton,Adventure|Drama|Action|History|War,Metro-Goldwyn-Mayer (MGM)|Winkast Film Productions|Jerry Gershwin Productions|Elliott Kastner Productions,12/4/68,1968
0.533428,1500000,0,The Party,Blake Edwards,Comedy,Metro-Goldwyn-Mayer (MGM),4/4/68,1968
0.488336,4300000,0,The Thomas Crown Affair,Norman Jewison,Romance|Crime|Thriller|Drama,United Artists|The Mirisch Corporation|Solar Productions|Simkoe,6/19/68,1968
0.437877,0,0,The Odd Couple,Gene Saks,Comedy,Paramount Pictures,2/7/68,1968
0.415262,0,38901218,Romeo and Juliet,Franco Zeffirelli,Drama|Romance,Paramount Pictures|Dino de Laurentiis Cinematografica|BHE Films|Verona Produzione,4/3/68,1968
0.321891,0,0,The Devil Rides Out,Terence Fisher,Horror,Hammer Film Productions|Associated British-PathÃ©|Seven Arts Pictures,7/20/68,1968
0.378658,7000000,11000000,The Green Berets,John Wayne,War|Drama,Batjac Productions,7/4/68,1968
0.323826,10000000,0,Chitty Chitty Bang Bang,Ken Hughes,Adventure|Fantasy|Comedy|Family,Dramatic Features|Warfield,12/16/68,1968
0.316852,0,0,The Swimmer,Frank Perry|Sydney Pollack,Drama,Horizon Pictures|Columbia Pictures Corporation|Dover Productions,5/15/68,1968
0.259501,0,0,Blackbeard's Ghost,Robert Stevenson,Fantasy|Comedy|Family,Walt Disney Productions,2/8/68,1968
0.207956,1800000,0,Pretty Poison,Noel Black,Crime|Drama|Romance|Thriller,Twentieth Century Fox Film Corporation,7/18/68,1968
0.214989,0,0,Funny Girl,William Wyler,Drama|Comedy|Music|Romance,Columbia Pictures Corporation|Rastar Productions,9/19/68,1968
0.106218,0,500000,If....,Lindsay Anderson,Drama,Memorial Enterprises,12/19/68,1968
0.202802,0,0,The Little Drummer Boy,"Arthur Rankin, Jr.|Jules Bass",Animation,Rankin/Bass Productions,12/19/68,1968
0.190742,275000,0,Faces,John Cassavetes,Drama,Maurice McEndree Productions|Walter Reade Organization Inc.|Faces International Films,11/24/68,1968
0.166845,0,0,Hell in the Pacific,John Boorman,War,Selmur Productions,12/19/68,1968
0.157115,0,0,"Yours, Mine and Ours",Melville Shavelson,Comedy|Drama|Family,Desilu Productions|Walden Productions,4/24/68,1968
0.149294,0,0,The Devil's Brigade,Andrew V. McLaglen,War|Action,Wolper Pictures,5/15/68,1968
0.190352,0,0,Hellfighters,Andrew V. McLaglen,Action|Adventure|Romance,Universal Pictures,11/27/68,1968
0.128924,0,0,Witchfinder General,Michael Reeves,Drama|Horror|History,Tigon British Film Productions|American International Productions,5/1/68,1968
0.405287,0,3110000,Coogan's Bluff,Don Siegel,Action|Crime|Drama|Thriller,Universal Pictures|Malpaso Productions,10/2/68,1968
0.092942,0,0,Carry On... Up the Khyber,Gerald Thomas,Comedy,,11/28/68,1968
0.092165,0,0,Ice Station Zebra,John Sturges,Action|Drama,Filmways Pictures,10/23/68,1968
0.188511,0,0,Head,Bob Rafelson,Comedy|Fantasy,Raybert Productions,11/6/68,1968
0.046272,0,0,The Big Shave,Martin Scorsese,Drama,,1/1/68,1968
0.045242,950000,814666,Charly,Ralph Nelson,Drama|Romance|Science Fiction,Metro-Goldwyn-Mayer (MGM),9/23/68,1968
0.005265,0,0,The Alphabet,David Lynch,Animation,Pensylvania Academy of Fine Arts,1/1/68,1968
3.264571,13000000,47542841,The Godfather: Part II,Francis Ford Coppola,Drama|Crime,Paramount Pictures|The Coppola Company,12/20/74,1974
1.650848,6000000,30000000,Chinatown,Roman Polanski,Crime|Drama|Mystery|Thriller,Paramount Pictures|Penthouse|Long Road Productions,6/20/74,1974
1.619555,7000000,97572000,The Man with the Golden Gun,Guy Hamilton,Adventure|Action|Thriller,Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq,12/1/74,1974
1.049959,2800000,86273333,Young Frankenstein,Mel Brooks,Comedy|Science Fiction,Crossbow Productions|Gruskoff/Venture Films|Jouer Limited,12/15/74,1974
0.906087,85000,30859000,The Texas Chain Saw Massacre,Tobe Hooper,Horror|Thriller,Vortex,10/1/74,1974
0.837644,60000,0,Dark Star,John Carpenter,Comedy|Science Fiction,University of Southern California|Jack H. Harris Enterprises,4/1/74,1974
0.761779,1600000,4420000,The Conversation,Francis Ford Coppola,Crime|Drama|Mystery,Paramount Pictures|The Coppola Company|The Directors Company,4/7/74,1974
0.738153,0,0,Herbie Rides Again,Robert Stevenson,Romance|Comedy|Family|Fantasy,Walt Disney Pictures,2/14/74,1974
0.696675,0,27634716,Murder on the Orient Express,Sidney Lumet,Drama|Thriller|Mystery,Paramount Pictures|EMI Films Ltd.|G.W. Films,11/24/74,1974
0.577802,2600000,119500000,Blazing Saddles,Mel Brooks,Comedy|Western,Crossbow Productions,2/7/74,1974
0.465805,0,0,The Four Musketeers,Richard Lester,Action|Adventure|Comedy|Drama,Film Trust S.A.|Este Films,10/31/74,1974
0.463337,3000000,47000000,Airport 1975,Jack Smight,Action|Adventure|Drama|Thriller,Universal Pictures,10/18/74,1974
0.415866,3000000,12800000,The Sugarland Express,Steven Spielberg,Action|Crime|Drama,Universal Pictures|Zanuck/Brown Productions,4/5/74,1974
0.41087,0,0,Il portiere di notte,Liliana Cavani,Drama,Ital-Noleggio Cinematografico|Lotar Film Productions,4/3/74,1974
0.372231,6500000,26533200,The Great Gatsby,Jack Clayton,Drama|Romance,Paramount Pictures,3/27/74,1974
0.378621,500000,0,Foxy Brown,Jack Hill ,Thriller|Action|Crime,American International Pictures (AIP),4/5/74,1974
0.326225,200000,0,Deranged,Jeff Gillen|Alan Ormsby,Crime|Horror|Thriller,Karr International Pictures,2/2/74,1974
0.319143,0,0,Black Christmas,Bob Clark,Horror|Mystery|Thriller,Film Funding Ltd. of Canada|Canadian Film Development Corporation (CFDC)|Vision IV|Famous Players|August Films,10/11/74,1974
